10D200730,duration,credit,,,,,,,
10D200740,duration,credit,,,,,,,
10E300010,duration,,title,,,,,,
10E300020,duration,debit,,,,,,,
10E300030,duration,debit,,,,,,,
10E300040,duration,debit,,,,,,,
10E300050,duration,debit,,,,,,,
10E300060,duration,debit,,,,,,,
10E300070,duration,debit,,,,,,,
10E300080,duration,debit,,,,,,,
10E300090,duration,debit,,,,,,,
10E300100,duration,debit,,,,,,,
10E300110,duration,debit,,,,,,,
10E300120,duration,debit,,,,,,,
10E300130,duration,debit,,,,,,,
10E300140,duration,debit,,,,,,,
10E300150,duration,debit,,,,,,,
10E300160,duration,debit,,,,,,,
10E300170,duration,debit,,,,,,,
10E300180,duration,debit,,,,,,,
10E300190,duration,debit,,,,,,,
10E300200,duration,debit,,,,,,,
10E300210,duration,debit,,,,,,,
10E300220,duration,debit,,,,,,,
10E300230,duration,debit,,,,,,,
10E300240,duration,debit,,,,,,,
10E300250,duration,debit,,,,,,,
10E300260,duration,debit,,,,,,,
10E300270,duration,debit,,,,,,,
10E300280,duration,debit,,,,,,,
10E300290,duration,debit,,,,,,,
10E300300,duration,debit,,,,,,,
10E300310,duration,debit,,,,,,,
10E300320,duration,debit,,,,,,,
10E300330,duration,debit,,,,,,,
10E300340,duration,debit,,,,,,,
10E300350,duration,debit,,,,,,,
10E300360,duration,debit,,,,,,,
10E300370,duration,debit,,,,,,,
10E300380,duration,debit,,,,,,,
10E300390,duration,debit,,,,,,,
10E300400,duration,debit,,,,,,,
10E300410,duration,debit,,,,,,,
10E300420,duration,debit,,,,,,,
10E300430,duration,debit,,,,,,,
10E300440,duration,debit,,,,,,,
10E300450,duration,debit,,,,,,,
10E300460,duration,debit,,,,,,,
10E300470,duration,debit,,,,,,,
10E300480,duration,debit,,,,,,,
10E300490,duration,debit,,,,,,,
10E300500,duration,debit,,,,,,,
10E300510,duration,debit,,,,,,,
10E300520,duration,debit,,,,,,,
10E300530,duration,debit,,,,,,,
10E300540,duration,debit,,,,,,,
10E300550,duration,debit,,,,,,,
10E300560,duration,debit,,,,,,,
10E300570,duration,debit,,,,,,,
10E300580,duration,debit,,,,,,,
10E300590,duration,debit,,,,,,,
10E300600,duration,debit,,,,,,,
10E300610,duration,debit,,,,,,,
10E300620,duration,debit,,,,,,,
10E300630,duration,debit,,,,,,,
10E300640,duration,debit,,,,,,,
10E300650,duration,debit,,,,,,,
10E300660,duration,debit,,,,,,,
10E300670,duration,debit,,,,,,,
10E300680,duration,debit,,,,,,,
10E300690,duration,debit,,,,,,,
10E300700,duration,debit,,,,,,,
10E300710,duration,debit,,,,,,,
10E300720,duration,debit,,,,,,,
10E300730,duration,debit,,,,,,,
10E300740,duration,debit,,,,,,,
10E300750,duration,debit,,,,,,,
10E300760,duration,debit,,,,,,,
10E300770,duration,debit,,,,,,,
10E300780,duration,debit,,,,,,,
10E300790,duration,debit,,,,,,,
10E300800,duration,debit,,,,,,,
10E300810,duration,debit,,,,,,,
10E300820,duration,debit,,,,,,,
10E300830,duration,debit,,,,,,,
10E300840,duration,debit,,,,,,,
10E300850,duration,debit,,,,,,,
10E300860,duration,debit,,,,,,,
10E300870,duration,debit,,,,,,,
10E300880,duration,debit,,,,,,,
10E300890,duration,debit,,,,,,,
10E300900,duration,debit,,,,,,,
10E300910,duration,debit,,,,,,,
10F000130,duration,credit,,,,,,,
10D300010,duration,,title,,,,,,
10D300020,duration,credit,,,,,,,
10D300030,duration,credit,,,,,,,
10D300040,duration,credit,,,,,,,
10D300050,duration,credit,,,,,,,
10D300060,duration,credit,,,,,,,
10D300070,duration,credit,,,,,,,
10D300080,duration,credit,,,,,,,
10D300090,duration,credit,,,,,,,
10D300100,duration,credit,,,,,,,
10D300110,duration,credit,,,,,,,
10D300120,duration,credit,,,,,,,
10D300130,duration,credit,,,,,,,
10D300140,duration,credit,,,,,,,
10D300150,duration,credit,,,,,,,
10D300160,duration,credit,,,,,,,
10D300170,duration,credit,,,,,,,
10D300180,duration,credit,,,,,,,
10D300190,duration,credit,,,,,,,
10D300200,duration,credit,,,,,,,
10D300210,duration,credit,,,,,,,
10D300220,duration,credit,,,,,,,
10D300230,duration,credit,,,,,,,
10D300240,duration,credit,,,,,,,
10D300250,duration,credit,,,,,,,
10D300260,duration,credit,,,,,,,
10D300270,duration,credit,,,,,,,
10D300280,duration,credit,,,,,,,
10D300290,duration,credit,,,,,,,
10D300300,duration,credit,,,,,,,
10D300310,duration,credit,,,,,,,
10D300320,duration,credit,,,,,,,
10D300330,duration,credit,,,,,,,
10D300340,duration,credit,,,,,,,
10D300350,duration,credit,,,,,,,
